# Pareto Front
# Size: 22
# Format: Cmax Energy

45728.101449	119.026078
36816.058824	122.293791
40703.058824	119.741917
41384.101449	119.433181
42453.101449	119.411064
44138.101449	119.170464
44659.101449	119.048195
43069.101449	119.192581
41376.101449	119.719800
42974.101449	119.288795
37858.058824	121.985054
37455.058824	122.086116
37003.058824	122.108232
37337.058824	122.107324
36876.058824	122.197577
40662.913043	120.362126
39593.913043	120.384242
38788.913043	120.707087
39129.913043	120.627859
38892.913043	120.662370
37953.058824	121.888841
36783.450980	139.585443
