================================================================================
                          实验结果报告
================================================================================
算法名称: PSO粒子群算法
实验次数: 第 2 次
实验时间: 2025-12-22 14:19:08

【参数配置】
PSOParameters{
  swarmSize=100, w=0.70, c1=1.50, c2=1.50
  maxStagnantStep=30000 (早停阈值), maxRunTime=3.0分钟
}

================================================================================
                        PSO算法开始运行
================================================================================
粒子群大小: 100
惯性权重 w: 0.7
个体学习因子 c1: 1.5
社会学习因子 c2: 1.5
最大停滞步数: 30000
最大运行时间: 3.0 分钟
================================================================================

[初始化] 生成初始粒子群...
[初始化] 初始最优 Makespan: 39965.81

开始迭代优化...

代数   10 | 最优 Makespan: 39965.81 | 改进: +0.00% | 停滞: 10
代数   20 | 最优 Makespan: 39965.81 | 改进: +0.00% | 停滞: 20
代数   30 | 最优 Makespan: 39965.81 | 改进: +0.00% | 停滞: 30
代数   40 | 最优 Makespan: 39249.81 | 改进: +1.79% | 停滞: 3
代数   50 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 13
代数   60 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 23
代数   70 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 33
代数   80 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 43
代数   90 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 53
代数  100 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 63
代数  110 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 73
代数  120 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 83
代数  130 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 93
代数  140 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 103
代数  150 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 113
代数  160 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 123
代数  170 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 133
代数  180 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 143
代数  190 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 153
代数  200 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 163
代数  210 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 173
代数  220 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 183
代数  230 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 193
代数  240 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 203
代数  250 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 213
代数  260 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 223
代数  270 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 233
代数  280 | 最优 Makespan: 39249.81 | 改进: +0.00% | 停滞: 243
